caption_pos,caption_neg,relation,shape1,color1,shape2,color2,image
The cyan cylinder is left the brown sphere,The brown sphere is left the cyan cylinder,left,cylinder,cyan,sphere,brown,000435.png
The cyan cylinder is left the brown sphere,The brown sphere is left the cyan cylinder,left,cylinder,cyan,sphere,brown,000436.png
The cyan cylinder is left the cyan sphere,The cyan sphere is left the cyan cylinder,left,cylinder,cyan,sphere,cyan,000438.png
The cyan cylinder is left the cyan sphere,The cyan sphere is left the cyan cylinder,left,cylinder,cyan,sphere,cyan,000440.png
The cyan cylinder is left the gray sphere,The gray sphere is left the cyan cylinder,left,cylinder,cyan,sphere,gray,000441.png
The cyan cylinder is left the gray sphere,The gray sphere is left the cyan cylinder,left,cylinder,cyan,sphere,gray,000443.png
The cyan cylinder is left the green sphere,The green sphere is left the cyan cylinder,left,cylinder,cyan,sphere,green,000444.png
The cyan cylinder is left the green sphere,The green sphere is left the cyan cylinder,left,cylinder,cyan,sphere,green,000445.png
The cyan cylinder is left the purple sphere,The purple sphere is left the cyan cylinder,left,cylinder,cyan,sphere,purple,000447.png
The cyan cylinder is left the purple sphere,The purple sphere is left the cyan cylinder,left,cylinder,cyan,sphere,purple,000449.png
The cyan cylinder is left the red sphere,The red sphere is left the cyan cylinder,left,cylinder,cyan,sphere,red,000451.png
The cyan cylinder is left the red sphere,The red sphere is left the cyan cylinder,left,cylinder,cyan,sphere,red,000452.png
The cyan cylinder is left the yellow sphere,The yellow sphere is left the cyan cylinder,left,cylinder,cyan,sphere,yellow,000453.png
The cyan cylinder is left the yellow sphere,The yellow sphere is left the cyan cylinder,left,cylinder,cyan,sphere,yellow,000454.png
The gray cylinder is left the blue sphere,The blue sphere is left the gray cylinder,left,cylinder,gray,sphere,blue,000457.png
The gray cylinder is left the blue sphere,The blue sphere is left the gray cylinder,left,cylinder,gray,sphere,blue,000458.png
The gray cylinder is left the brown sphere,The brown sphere is left the gray cylinder,left,cylinder,gray,sphere,brown,000459.png
The gray cylinder is left the brown sphere,The brown sphere is left the gray cylinder,left,cylinder,gray,sphere,brown,000461.png
The gray cylinder is left the cyan sphere,The cyan sphere is left the gray cylinder,left,cylinder,gray,sphere,cyan,000462.png
The gray cylinder is left the cyan sphere,The cyan sphere is left the gray cylinder,left,cylinder,gray,sphere,cyan,000463.png
The gray cylinder is left the gray sphere,The gray sphere is left the gray cylinder,left,cylinder,gray,sphere,gray,000465.png
The gray cylinder is left the gray sphere,The gray sphere is left the gray cylinder,left,cylinder,gray,sphere,gray,000466.png
The gray cylinder is left the green sphere,The green sphere is left the gray cylinder,left,cylinder,gray,sphere,green,000468.png
The gray cylinder is left the green sphere,The green sphere is left the gray cylinder,left,cylinder,gray,sphere,green,000470.png
The gray cylinder is left the purple sphere,The purple sphere is left the gray cylinder,left,cylinder,gray,sphere,purple,000471.png
The gray cylinder is left the purple sphere,The purple sphere is left the gray cylinder,left,cylinder,gray,sphere,purple,000472.png
The gray cylinder is left the red sphere,The red sphere is left the gray cylinder,left,cylinder,gray,sphere,red,000474.png
The gray cylinder is left the red sphere,The red sphere is left the gray cylinder,left,cylinder,gray,sphere,red,000476.png
The gray cylinder is left the yellow sphere,The yellow sphere is left the gray cylinder,left,cylinder,gray,sphere,yellow,000477.png
The gray cylinder is left the yellow sphere,The yellow sphere is left the gray cylinder,left,cylinder,gray,sphere,yellow,000479.png
The green cylinder is left the blue sphere,The blue sphere is left the green cylinder,left,cylinder,green,sphere,blue,000481.png
The green cylinder is left the blue sphere,The blue sphere is left the green cylinder,left,cylinder,green,sphere,blue,000482.png
The green cylinder is left the brown sphere,The brown sphere is left the green cylinder,left,cylinder,green,sphere,brown,000483.png
The green cylinder is left the brown sphere,The brown sphere is left the green cylinder,left,cylinder,green,sphere,brown,000485.png
The green cylinder is left the cyan sphere,The cyan sphere is left the green cylinder,left,cylinder,green,sphere,cyan,000486.png
The green cylinder is left the cyan sphere,The cyan sphere is left the green cylinder,left,cylinder,green,sphere,cyan,000488.png
The green cylinder is left the gray sphere,The gray sphere is left the green cylinder,left,cylinder,green,sphere,gray,000489.png
The green cylinder is left the gray sphere,The gray sphere is left the green cylinder,left,cylinder,green,sphere,gray,000490.png
The green cylinder is left the green sphere,The green sphere is left the green cylinder,left,cylinder,green,sphere,green,000493.png
The green cylinder is left the green sphere,The green sphere is left the green cylinder,left,cylinder,green,sphere,green,000494.png
The green cylinder is left the purple sphere,The purple sphere is left the green cylinder,left,cylinder,green,sphere,purple,000495.png
The green cylinder is left the purple sphere,The purple sphere is left the green cylinder,left,cylinder,green,sphere,purple,000496.png
The green cylinder is left the red sphere,The red sphere is left the green cylinder,left,cylinder,green,sphere,red,000498.png
The green cylinder is left the red sphere,The red sphere is left the green cylinder,left,cylinder,green,sphere,red,000499.png
The green cylinder is left the yellow sphere,The yellow sphere is left the green cylinder,left,cylinder,green,sphere,yellow,000501.png
The green cylinder is left the yellow sphere,The yellow sphere is left the green cylinder,left,cylinder,green,sphere,yellow,000502.png
The purple cylinder is left the blue sphere,The blue sphere is left the purple cylinder,left,cylinder,purple,sphere,blue,000504.png
The purple cylinder is left the blue sphere,The blue sphere is left the purple cylinder,left,cylinder,purple,sphere,blue,000506.png
The purple cylinder is left the brown sphere,The brown sphere is left the purple cylinder,left,cylinder,purple,sphere,brown,000508.png
The purple cylinder is left the brown sphere,The brown sphere is left the purple cylinder,left,cylinder,purple,sphere,brown,000509.png
The purple cylinder is left the cyan sphere,The cyan sphere is left the purple cylinder,left,cylinder,purple,sphere,cyan,000511.png
The purple cylinder is left the cyan sphere,The cyan sphere is left the purple cylinder,left,cylinder,purple,sphere,cyan,000512.png
The purple cylinder is left the gray sphere,The gray sphere is left the purple cylinder,left,cylinder,purple,sphere,gray,000513.png
The purple cylinder is left the gray sphere,The gray sphere is left the purple cylinder,left,cylinder,purple,sphere,gray,000514.png
The purple cylinder is left the green sphere,The green sphere is left the purple cylinder,left,cylinder,purple,sphere,green,000516.png
The purple cylinder is left the green sphere,The green sphere is left the purple cylinder,left,cylinder,purple,sphere,green,000517.png
The purple cylinder is left the purple sphere,The purple sphere is left the purple cylinder,left,cylinder,purple,sphere,purple,000519.png
The purple cylinder is left the purple sphere,The purple sphere is left the purple cylinder,left,cylinder,purple,sphere,purple,000521.png
The purple cylinder is left the red sphere,The red sphere is left the purple cylinder,left,cylinder,purple,sphere,red,000523.png
The purple cylinder is left the red sphere,The red sphere is left the purple cylinder,left,cylinder,purple,sphere,red,000524.png
The purple cylinder is left the yellow sphere,The yellow sphere is left the purple cylinder,left,cylinder,purple,sphere,yellow,000526.png
The purple cylinder is left the yellow sphere,The yellow sphere is left the purple cylinder,left,cylinder,purple,sphere,yellow,000527.png
The red cylinder is left the blue sphere,The blue sphere is left the red cylinder,left,cylinder,red,sphere,blue,000528.png
The red cylinder is left the blue sphere,The blue sphere is left the red cylinder,left,cylinder,red,sphere,blue,000530.png
The red cylinder is left the brown sphere,The brown sphere is left the red cylinder,left,cylinder,red,sphere,brown,000531.png
The red cylinder is left the brown sphere,The brown sphere is left the red cylinder,left,cylinder,red,sphere,brown,000533.png
The red cylinder is left the cyan sphere,The cyan sphere is left the red cylinder,left,cylinder,red,sphere,cyan,000535.png
The red cylinder is left the cyan sphere,The cyan sphere is left the red cylinder,left,cylinder,red,sphere,cyan,000536.png
The red cylinder is left the gray sphere,The gray sphere is left the red cylinder,left,cylinder,red,sphere,gray,000537.png
The red cylinder is left the gray sphere,The gray sphere is left the red cylinder,left,cylinder,red,sphere,gray,000538.png
The red cylinder is left the green sphere,The green sphere is left the red cylinder,left,cylinder,red,sphere,green,000540.png
The red cylinder is left the green sphere,The green sphere is left the red cylinder,left,cylinder,red,sphere,green,000542.png
The red cylinder is left the purple sphere,The purple sphere is left the red cylinder,left,cylinder,red,sphere,purple,000544.png
The red cylinder is left the purple sphere,The purple sphere is left the red cylinder,left,cylinder,red,sphere,purple,000545.png
The red cylinder is left the red sphere,The red sphere is left the red cylinder,left,cylinder,red,sphere,red,000547.png
The red cylinder is left the red sphere,The red sphere is left the red cylinder,left,cylinder,red,sphere,red,000548.png
The red cylinder is left the yellow sphere,The yellow sphere is left the red cylinder,left,cylinder,red,sphere,yellow,000549.png
The red cylinder is left the yellow sphere,The yellow sphere is left the red cylinder,left,cylinder,red,sphere,yellow,000551.png
The yellow cylinder is left the blue sphere,The blue sphere is left the yellow cylinder,left,cylinder,yellow,sphere,blue,000552.png
The yellow cylinder is left the blue sphere,The blue sphere is left the yellow cylinder,left,cylinder,yellow,sphere,blue,000553.png
The yellow cylinder is left the brown sphere,The brown sphere is left the yellow cylinder,left,cylinder,yellow,sphere,brown,000555.png
The yellow cylinder is left the brown sphere,The brown sphere is left the yellow cylinder,left,cylinder,yellow,sphere,brown,000556.png
The yellow cylinder is left the cyan sphere,The cyan sphere is left the yellow cylinder,left,cylinder,yellow,sphere,cyan,000558.png
The yellow cylinder is left the cyan sphere,The cyan sphere is left the yellow cylinder,left,cylinder,yellow,sphere,cyan,000560.png
The yellow cylinder is left the gray sphere,The gray sphere is left the yellow cylinder,left,cylinder,yellow,sphere,gray,000562.png
The yellow cylinder is left the gray sphere,The gray sphere is left the yellow cylinder,left,cylinder,yellow,sphere,gray,000563.png
The yellow cylinder is left the green sphere,The green sphere is left the yellow cylinder,left,cylinder,yellow,sphere,green,000564.png
